Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BIS332,GLB DIGITAL INDUSTRY,BIS,2024,AUT,no_restriction,no_add_code,23269,A,5,-,MW,845-1045,INV,111,"Tang, Min",Closed,48,48,-,-,-
BIS335,HUMAN RIGHTS IN US,BIS,2024,AUT,no_restriction,no_add_code,12007,A,5,-,-,to_be_arranged,-,-,"Streichler, Stuart",Open,39,48,-,-,A
BIS338,POLI INSTITU & PROC ,BIS,2024,AUT,no_restriction,no_add_code,12008,A,5,-,MW,115-315,UW1,202,"Nitta, Keith",Open,47,48,-,-,-
BIS340,APPRS CULTURAL RES,BIS,2024,AUT,no_restriction,no_add_code,23560,A,5,-,T,115-315,UW2,131,"Thibault, Ronnie",Closed,48,48,-,-,B
BIS341,STUDY OF CULTURE,BIS,2024,AUT,no_restriction,no_add_code,12010,A,5,-,T,330-530,UW1,210,"Harewood, Susan",Open,18,48,-,-,B
BIS341,STUDY OF CULTURE,BIS,2024,AUT,no_restriction,no_add_code,23270,B,5,-,MW,330-530,UW1,010,"Sugano, Masahiro",Open,16,48,-,-,-
BIS342,GEOG INF SYS,BIS,2024,AUT,-,-,23271,A,5,-,MW,1100-100,DISC,258,"Burns, Ryan",Closed,33,32,-,$50,-
BIS342,GEOG INF SYS,BIS,2024,AUT,-,-,23272,B,5,-,TTh,330-530,DISC,258,"Burns, Ryan",Closed,32,32,-,$50,-
BIS349,PERSONALITY PSYCH,BIS,2024,AUT,no_restriction,no_add_code,12017,A,5,-,MW,330-530,INV,111,"Stewart, Eric",Open,59,60,-,-,-
BIS356,ETHICS & ENVIRONMNT ,BIS,2024,AUT,no_restriction,no_add_code,23274,A,5,-,M,330-530,UW1,020,"Atkinson, Jennifer",Open,46,48,-,-,B
BIS361,STUDIES IN AM LIT,BIS,2024,AUT,no_restriction,no_add_code,23425,A,5,-,Th,115-315,UW1,030,"Roberts, Georgia M.",Open,46,48,-,-,B
BIS367,ETHICS & SOCIETY,BIS,2024,AUT,no_restriction,no_add_code,23280,A,5,-,TTh,330-530,UW1,040,"Nixon, David",Open,43,48,-,-,-
BIS370,19TH CENT AM LIT,BIS,2024,AUT,no_restriction,no_add_code,12019,A,5,-,TTh,330-530,*,*,"Watts, Linda",Open,44,48,-,-,-
BIS379,AM ETHNIC LIT,BIS,2024,AUT,no_restriction,no_add_code,12022,A,5,-,-,"to_be_arranged_Goldstein,David",S.,-,-,Closed,60,60,-,-,A
BIS380,BIOETHICS,BIS,2024,AUT,-,-,12023,A,5,-,Th,115-315,DISC,252,"Harkewicz, Laura J",Open,47,48,-,-,B
BIS398,DIR STUDY/RESEARCH,BIS,2024,AUT,IS,add_code_required,12026,A,1-5,-,-,to_be_arranged,-,8,-,-,-,-,-,-,15E
BIS403,WA DC SEM HUM RGTS,BIS,2024,AUT,-,add_code_required,12027,A,5,-,ThF,800-600,*,*,"Krabill, Ron",-,18,22,-,$775,WRE
BIS405,ENVIRONMENTAL EDUC,BIS,2024,AUT,no_restriction,no_add_code,12028,A,5,-,W,115-315,EERC,102,"Lambert, Amy M",Open,22,30,-,-,REB
BIS418,GLB SCHLR:CTZNSHP,BIS,2024,AUT,-,add_code_required,12030,A,5,-,MW,330-530,UW2,240,"Gardner, Ben",-,23,24,-,-,E
BIS421,TECHNOLOGY POLICY,BIS,2024,AUT,no_restriction,no_add_code,12031,A,5,-,MW,115-315,UW2,340,"Kool, Nancy L.",Closed,20,20,-,-,J
BIS464,TOPS ADV CINEMA STD ,BIS,2024,AUT,-,add_code_required,12033,A,5,-,-,to_be_arranged,-,-,"Goldstein, David S.",-,0,-,-,-,15E
BIS480,INT'L STUDY ABROAD,BIS,2024,AUT,-,add_code_required,23263,A,5,-,-,to_be_arranged,-,-,"Miyamoto, Hiroshi",-,0,-,-,-,20E
BIS490,ADVANCED SEMINAR,BIS,2024,AUT,Restr,no_add_code,-,B,5,-,MW,1100-100,UW1,261,"Lambacher, Jason Frederick",Open,22,24,-,-,W
BIS490,ADVANCED SEMINAR,BIS,2024,AUT,Restr,no_add_code,-,C,5,-,Th,1100-100,UW1,210,"Harkewicz, Laura J",Open,21,24,-,-,WB
BIS492,SENIOR THESIS,BIS,2024,AUT,IS,add_code_required,12034,A,5,-,-,to_be_arranged,-,0,-,-,-,-,-,-,"10E Note: couldn't interpret 'W', in original."
BIS495,INTERNSHIP,BIS,2024,AUT,-,add_code_required,12043,A,-,-,-,2-6,-,-,-,-,-,-,-,-,"to_be_arranged Note: couldn't interpret 'Redwood,Loren', in original. Note: couldn't interpret 'K.', in original. Note: couldn't interpret '5', in original. Note: couldn't interpret '15', in original. Note: couldn't interpret 'CR_NC', in original."
BIS498,UNDERGRAD RESEARCH,BIS,2024,AUT,IS,add_code_required,12044,A,1-5,-,-,to_be_arranged,-,6,-,-,-,-,-,-,18E
BIS499,PORTFOLIO CAPSTONE,BIS,2024,AUT,Restr,no_add_code,-,A,5,-,-,to_be_arranged,*,*,"Atkinson, Jennifer",Closed,20,20,-,-,WA
BIS499,PORTFOLIO CAPSTONE,BIS,2024,AUT,Restr,no_add_code,-,B,5,-,-,"to_be_arranged_Goldstein,David",S.,-,-,Closed,21,20,-,-,WA
BIS499,PORTFOLIO CAPSTONE,BIS,2024,AUT,Restr,no_add_code,-,C,5,-,T,115-315,UW1,261,"Murr, Jed",Closed,20,20,-,-,WB
BIS499,PORTFOLIO CAPSTONE,BIS,2024,AUT,Restr,no_add_code,-,D,5,-,-,to_be_arranged,-,-,"Bodle, Carrie",Open,19,20,-,-,WA
